Airline,Confirmed,CreationDate,Date,Destination,FlightNumber,Scheduled,Type,Scenario
Icelandair,Á áætlun,2021-07-24,2021-10-21,Chicago,FI853,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Madríd,FI594,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Portland,FI665,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Washington Dulles,FI645,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Philadelphia,FI829,16:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Denver,FI671,16:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,New York JFK,FI615,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,New York Newark,FI623,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Toronto,FI603,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Seattle,FI681,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Boston,FI631,17:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Vancouver,FI697,17:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Orlando,FI689,17:25,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-21,Riga,W62598,18:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-21,Mílanó,W65566,19:20,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-21,Gdansk,W61774,20:00,Departure,Plan
Vueling,Á áætlun,2021-07-24,2021-10-21,Barcelona,VY8561,21:55,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-21,London Luton,W94498,21:55,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-22,Varsjá,W61540,00:05,Departure,Plan
Lufthansa,Á áætlun,2021-07-24,2021-10-22,Munchen,LH2469,01:05,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-22,París CDG,OG400,06:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-22,Berlin Brandenburg,OG700,06:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-22,London Stansted,OG800,06:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Genf,FI564,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Munchen,FI532,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Zurich,FI568,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Frankfurt,FI520,07:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Dublin,FI416,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Helsinki,FI342,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Glasgow,FI430,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Stokkhólmur,FI306,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,London Heathrow,FI450,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Amsterdam,FI500,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Brussel,FI554,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,París CDG,FI542,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Berlin Brandenburg,FI528,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,London Gatwick,FI470,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Kaupmannahöfn,FI204,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Osló,FI318,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Amsterdam,FI506,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Kaupmannahöfn,FI206,08:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Billund,FI272,08:00,Departure,Plan
Neos,Á áætlun,2021-07-24,2021-10-22,Bratislava,NO5928,08:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Manchester,FI440,08:25,Departure,Plan
Neos,Á áætlun,2021-07-24,2021-10-22,Verona,NO5956,08:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Bergen,FI334,08:40,Departure,Plan
Transavia,Á áætlun,2021-07-24,2021-10-22,Amsterdam,HV6888,08:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Rome Fiumicino,FI1568,08:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Chania,FI1586,09:00,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-10-22,London Luton,EZY2296,09:15,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-10-22,London Gatwick,EZY8508,09:30,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-10-22,Kaupmannahöfn,SK596,10:30,Departure,Plan
British Airways,Á áætlun,2021-07-24,2021-10-22,London Heathrow,BA801,10:45,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-10-22,New York JFK,DL247,11:15,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-10-22,New York Newark,UA967,11:20,Departure,Plan
Atlantic Airways,Á áætlun,2021-07-24,2021-10-22,Vagar,RC402,11:40,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-10-22,Osló,SK4788,11:40,Departure,Plan
Vueling,Á áætlun,2021-07-24,2021-10-22,Barcelona,VY2008,12:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Kaupmannahöfn,FI212,14:00,Departure,Plan
Air Baltic,Á áætlun,2021-07-24,2021-10-22,Riga,BT170,15:10,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-22,Barcelona,OG614,15:15,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-22,Kaupmannahöfn,OG904,15:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,París CDG,FI540,16:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,London Heathrow,FI454,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Kaupmannahöfn,FI216,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Stokkhólmur,FI312,16:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Minneapolis St Paul,FI657,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Chicago,FI853,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Portland,FI665,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Washington Dulles,FI645,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Denver,FI671,16:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,New York JFK,FI615,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,New York Newark,FI623,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Toronto,FI603,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Billund,FI274,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Seattle,FI681,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Boston,FI631,17:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Vancouver,FI697,17:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-22,Orlando,FI689,17:25,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-22,Napoli Capodichino,W68434,18:10,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-22,Wroclaw,W61898,18:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-22,Rome Fiumicino,W68266,19:20,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-22,Katowice,W61168,20:45,Departure,Plan
Lufthansa,Á áætlun,2021-07-24,2021-10-23,Frankfurt,LH869,00:25,Departure,Plan
Transavia,Á áætlun,2021-07-24,2021-10-23,París Orly,TO4041,00:45,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-23,París CDG,OG400,06:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-23,London Stansted,OG800,06:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Genf,FI564,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Munchen,FI532,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Zurich,FI568,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Frankfurt,FI520,07:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Dublin,FI416,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Helsinki,FI342,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Dusseldorf,FI578,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Stokkhólmur,FI306,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Amsterdam,FI500,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Berlin Brandenburg,FI528,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,París CDG,FI542,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Brussel,FI554,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,London Heathrow,FI450,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,London Gatwick,FI470,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Kaupmannahöfn,FI204,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Osló,FI318,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Amsterdam,FI506,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,París CDG,FI544,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Manchester,FI440,08:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Kaupmannahöfn,FI206,08:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Tenerife South,FI580,08:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Tenerife South,FI582,08:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Las Palmas,FI1512,09:30,Departure,Plan
British Airways,Á áætlun,2021-07-24,2021-10-23,London Heathrow,BA801,10:10,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-23,Tenerife South,OG620,10:10,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-10-23,New York JFK,DL247,11:15,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-10-23,New York Newark,UA967,11:20,Departure,Plan
Lufthansa,Á áætlun,2021-07-24,2021-10-23,Frankfurt,LH857,13:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Kaupmannahöfn,FI212,14:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-23,Alicante,OG604,15:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Mílanó,FI592,15:20,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-23,Dortmund,W64714,15:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,London Heathrow,FI454,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Kaupmannahöfn,FI216,16:25,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-23,Búdapest,W62428,16:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Madríd,FI594,16:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Minneapolis St Paul,FI657,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Chicago,FI853,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Portland,FI665,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Washington Dulles,FI645,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Denver,FI671,16:55,Departure,Plan
Air Greenland,Á áætlun,2021-07-24,2021-10-23,Nuuk,GL711,16:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,New York JFK,FI615,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,New York Newark,FI623,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Toronto,FI603,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Seattle,FI681,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Boston,FI631,17:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Vancouver,FI697,17:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-23,Orlando,FI689,17:25,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-23,Vín,W62858,17:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-23,Wroclaw,W61898,18:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-23,Mílanó,W65566,19:20,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-23,Gdansk,W61774,20:50,Departure,Plan
Vueling,Á áætlun,2021-07-24,2021-10-23,Barcelona,VY8561,21:55,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-23,London Luton,W94498,21:55,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-24,Varsjá,W61540,00:10,Departure,Plan
Transavia,Á áætlun,2021-07-24,2021-10-24,París Orly,TO4041,00:45,Departure,Plan
Lufthansa,Á áætlun,2021-07-24,2021-10-24,Munchen,LH2469,01:05,Departure,Plan
Czech Airlines,Á áætlun,2021-07-24,2021-10-24,Prag,OK461,01:30,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-24,París CDG,OG400,06:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-24,Berlin Brandenburg,OG700,06:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-24,London Stansted,OG800,06:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Genf,FI564,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Zurich,FI568,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Munchen,FI532,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Frankfurt,FI520,07:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Helsinki,FI342,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Dublin,FI416,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Glasgow,FI430,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Dusseldorf,FI578,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Stokkhólmur,FI306,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,London Heathrow,FI450,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Amsterdam,FI500,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Berlin Brandenburg,FI528,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,París CDG,FI542,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Brussel,FI554,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,London Gatwick,FI470,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Kaupmannahöfn,FI204,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Amsterdam,FI506,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Osló,FI318,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Kaupmannahöfn,FI206,08:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Manchester,FI440,08:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Malaga,FI1526,08:50,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-10-24,Manchester,EZY1806,09:15,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-10-24,London Luton,EZY2296,09:35,Departure,Plan
Norwegian,Á áætlun,2021-07-24,2021-10-24,Osló,DY1171,10:00,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-10-24,New York JFK,DL247,11:15,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-10-24,New York Newark,UA967,11:20,Departure,Plan
Vueling,Á áætlun,2021-07-24,2021-10-24,Barcelona,VY2008,12:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Kaupmannahöfn,FI212,14:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Verona,FI1502,14:00,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-24,Napoli Capodichino,W68434,14:20,Departure,Plan
Air Baltic,Á áætlun,2021-07-24,2021-10-24,Riga,BT170,15:10,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-24,Kaupmannahöfn,OG904,15:15,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-10-24,Edinborg,EZY6942,15:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,París CDG,FI540,15:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Amsterdam,FI504,15:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Kaupmannahöfn,FI216,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,London Heathrow,FI454,16:10,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-10-24,Osló,SK4788,16:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Osló,FI324,16:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Stokkhólmur,FI312,16:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Minneapolis St Paul,FI657,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Chicago,FI853,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Portland,FI665,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Washington Dulles,FI645,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Denver,FI671,16:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,New York JFK,FI615,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,New York Newark,FI623,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Toronto,FI603,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Seattle,FI681,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Orlando,FI689,17:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Boston,FI631,17:15,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-24,Kraká,W65054,17:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-24,Vancouver,FI697,17:20,Departure,Plan
Transavia,Á áætlun,2021-07-24,2021-10-24,Amsterdam,HV6886,20:05,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-24,Riga,W62598,20:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-25,Varsjá,W61540,00:05,Departure,Plan
Lufthansa,Á áætlun,2021-07-24,2021-10-25,Frankfurt,LH869,00:25,Departure,Plan
Eurowings,Á áætlun,2021-07-24,2021-10-25,Köln,EW881,01:00,Departure,Plan
Czech Airlines,Á áætlun,2021-07-24,2021-10-25,Prag,OK461,01:30,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-25,París CDG,OG400,06:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-25,Berlin Brandenburg,OG700,06:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-25,London Stansted,OG800,06:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Zurich,FI568,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Munchen,FI532,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Genf,FI564,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Frankfurt,FI520,07:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Helsinki,FI342,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Dublin,FI416,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Glasgow,FI430,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Dusseldorf,FI578,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Stokkhólmur,FI306,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,París CDG,FI542,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,London Heathrow,FI450,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Amsterdam,FI500,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Brussel,FI554,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Berlin Brandenburg,FI528,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,London Gatwick,FI470,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Kaupmannahöfn,FI204,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Amsterdam,FI506,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Osló,FI318,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Hamborg,FI510,07:50,Departure,Plan
Neos,Á áætlun,2021-07-24,2021-10-25,Verona,NO1956,08:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Kaupmannahöfn,FI206,08:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Manchester,FI440,08:25,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-10-25,London Luton,EZY2296,08:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Alicante,FI1582,08:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Bergen,FI334,08:55,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-10-25,London Gatwick,EZY8508,09:25,Departure,Plan
JET2.Com,Á áætlun,2021-07-24,2021-10-25,Newcastle,LS4084,10:15,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-10-25,Kaupmannahöfn,SK596,10:30,Departure,Plan
JET2.Com,Á áætlun,2021-07-24,2021-10-25,Birmingham,LS4090,10:45,Departure,Plan
JET2.Com,Á áætlun,2021-07-24,2021-10-25,Manchester,LS4088,11:15,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-10-25,New York JFK,DL247,11:15,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-10-25,Osló,SK4788,11:15,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-10-25,New York Newark,UA967,11:20,Departure,Plan
Atlantic Airways,Á áætlun,2021-07-24,2021-10-25,Vagar,RC402,11:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Kaupmannahöfn,FI212,14:00,Departure,Plan
Air Baltic,Á áætlun,2021-07-24,2021-10-25,Riga,BT170,15:10,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-25,Kaupmannahöfn,OG904,15:15,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-25,Barcelona,OG614,15:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Mílanó,FI592,15:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,París CDG,FI540,16:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,London Heathrow,FI454,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Kaupmannahöfn,FI216,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Billund,FI274,16:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Minneapolis St Paul,FI657,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Chicago,FI853,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Washington Dulles,FI645,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Portland,FI665,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Chicago,FI837,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Denver,FI671,16:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,New York JFK,FI615,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,New York Newark,FI623,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Toronto,FI603,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Seattle,FI681,17:05,Departure,Plan
Neos,Á áætlun,2021-07-24,2021-10-25,Verona,NO1957,17:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-25,Boston,FI631,17:15,Departure,Plan
